294;294... Quelque chose de dérangé, monsieur ? dit-il, perplexe. Bien sûr que oui, monsieur, sinon je n'aurais pas eu besoin de mettre de l'ordre.... Vous levez les yeux au ciel et vous essayez de préciser votre question. Rien n'a été déplacé d'une manière inhabituelle ?... Je ne crois pas, monsieur, répond-il. ;;;;;;;;;;;;;;;;;;;;;;;;;;406;;;;;;;;;;;;;;;;;;;;;;;;;
295;295... Vous avez eu beaucoup de chance dans cette histoire d'attentat contre Héritier 3, dites-vous à Charles et à Dennis.... Un attentat ? demandent-ils étonnés. Ce n'était pas un accident ?... Mais non, répondez-vous, absolument pas, et vous le savez aussi bien que moi. L'un de vous a essayé de le tuer avec cette gargouille. On vous a vus.... Alors, ce « on » a eu des visions ! rétorque sèchement Charles, approuvé par Dennis d'un hochement de tête. Cousin Dexter, ajoute-t-il, nous refusons de rester ici plus longtemps si c'est pour nous faire insulter !... Ils se ruent tous les deux hors de la pièce en laissant à peine le temps à Gilmer de leur ouvrir la porte.... Vos méthodes paraissent un peu brutales, insinue sir Dexter. J'espère que vous avez une preuve solide. Mais si l'un d'eux est réellement coupable, vous l'avez probablement convaincu qu'une seconde tentative serait imprudente.... C'était bien mon intention, répondez-vous. ;;;x;;;;;;;;;;;;x;;;;;x;x;;;2;;338;;;;;;;;;;;;;;;;;;;;;;;;;
296;296... Vous regardez le cheval de plus près, surpris. Alors que vous supposiez que sir Dexter ne pouvait posséder que de fringants pur-sang, cet animal, avec ses membres lourds et son allure poussive, a sûrement une origine très ordinaire. ;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;si vous questionnez le domestique à son sujet  ;368  ;Sinon  ;467 ;;;;;;;;;;;;;;;;
297;297... Vous avez beau faire travailler vos méninges, vous ne parvenez pas à déterminer en quoi cette lettre vous paraît bizarre. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;si vous avez besoin d'aide pour résoudre ce problème  ;282  ;Sinon  ;103 ;;;;;;;;;;;;;;;;
298;298... Vous balbutiez quelques mots, mais le regard incrédule de Holmes vous arrête. - Il serait inadmissible de formuler une telle accusation sans preuves à l'appui, dit-il.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;si vous désirez recommencer votre enquête  ;"317";si vous préférez entendre les explications de Holmes  ;289;;;;;;;;;;;;;;;;
299;299... Convaincu que cette lettre ne vous apprendra rien de plus, vous la rangez avec celles que vous avez déjà lues et vous tournez votre attention vers la suivante.;;;;;;;;;;;;;;;;;;;;;;;;;;127;;;;;;;;;;;;;;;;;;;;;;;;;
300;300... Vous vous demandez si la «chance» va de nouveau gratifier Gregg d'une position favorable, car sa balle se trouve fort loin de celle des autres joueurs. D'autre part, abandonner Watson au moment où il a besoin d'aide pour retrouver sa propre balle pourrait sembler suspect. Après tout, vous êtes censé être le caddie de Watson, pas celui de Gregg.;;;;;;;x;;;;;;;;;;;;;;;;;;;;;;;;;si vous vous lancez aux trousses de Gregg  ;236  ;si vous aidez Watson  ;260 ;;;;;;;;;;;;;;;;
301;301... - Je ne suis pas un imposteur, pauvre idiot ! s'écrie le petit homme. Votre enquête est terminée.... ;;;;;;;;;;;;;;;;;;;;;;;;;;#VALEUR!;;;;;;;;;;;;;;;;;;;;;;;;;
302;302... Malgré tout ce que vous a inculqué Sherlock Holmes, vous êtes incapable de déterminer si cette serrure a été crochetée ou non. Accompagné de Gilmer et de sir Dexter, vous retournez dans le petit salon où vos précédents entretiens se sont déroulés.;;;;;;x;;;;;;;;;x;;;;;;;;;;;367;;;;;;;;;;;;;;;;;;;;;;;;;
303;303... Vous vous demandez si vous devez parler à cousin Charles. ;;;;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;si vous l'interrogez  ;162  ;Sinon  ;462 ;;;;;;;;;;;;;;;;
304;304... - Avant que nous abordions la question de l'héritage, dit Holmes, je tiens à vous féliciter. Je suis ravi que vous ayez déjà réglé la question de l'attentat contre Héritier 3, et cela sans aucune aide de ma part;;;x;;;;;;;;;;;;;;;;;;;;;;;117;;;;;;;;;;;;;;;;;;;;;;;;;
305;305... Lorsque vous avez mis de l'ordre dans la salle de billard, ce soir, est-ce qu'il y avait quelque chose de dérangé ? demandez-vous à Malcolm.;;;;;;;;;;;;;;;;;;;;;;;;;;;de-Communication;De 2 à 9 ;"294";De 10 à 12 ;102;;;;;;;;;;;;;;;;;;;;
306;306... Vous vous demandez qui vous allez interroger ensuite. Y a-t-il quelqu'un que vous pouvez éliminer d'office ? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;si vous avez enregistré la Décision 18  ;423  ;Sinon  ;390;;;;;;;;;;;;;;;;
307;307... Jamais je ne renoncerai à ce qui m'appartient de plein droit ! s'écrie sir Henry. Votre enquête est terminée.;;;;;;;;;;;;;;;;;;;;;;;;;;#VALEUR!;;;;;;;;;;;;;;;;;;;;;;;;;
308;308... Je crois que l'assassin est cousin Andrew, annoncez-vous. Il a dû penser qu'Héritier 3 était le véritable Robert Barnett, et il l'a supprimé pour défendre sa part de succession.... Je crains que vous ne fassiez erreur, dit Holmes.... La chambre d'Andrew n'était pas suffisamment proche de celle d'Héritier 3 pour qu'il puisse commettre le crime et rentrer chez lui avant que les autres ne sortent dans le couloir et ne le voient. ;;;x;;;;;;;x;;;;;;;;x;;;;;;;;474;;;;;;;;;;;;;;;;;;;;;;;;;
309;309... cher grand pere... je vous remercie infiniment du livre que vous m avez adressé.je l ai reçu ,il y a quelques jours et tous mes camarades voudraient me l emprunter.c etait une belle surprise!je l ai lu d une seule traite.c est a peine si je m arretais pour manger.j ai particulierement aimé la fin,qui est passionnante.j aimerais pouvoir vous envoyer quelquechose qui soit seulement a moitié aussi bon respectueusement... robert... C'est une lettre très courtoise, remarquez-vous avant de la relire en étudiant aussi bien le texte que l'écriture.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;si vous observez quelque chose d'intéressant dans l'écriture  ;314  ;Sinon  ;141 ;;;;;;;;;;;;;;;;
310;310... Au club-house, Watson, Gregg et sir Dexter foncent tout droit vers le bar où ils commandent de la bière et des croissants. Pendant que les autres caddies rangent les sacs de golf, Holmes vous entraîne dans une petite pièce à l'abri des oreilles indiscrètes.... Alors, mon ami, vous demande-t-il gaiement, avez-vous compris pourquoi sir Dexter est en train de perdre la partie ?;;;;;;;x;;;;;;;;x;;;;;;;;;;;;;;;;;si vous répondez que M  Gregg a simplement eu de la chance  ;403  ;si vous dites qu'il a bénéficié de l'assistance de Sandy  ;152  ;si vous déclarez qu'il a amélioré sa position quand on ne le regardait pas  ;370 ;;;;;;;;;;;;;;
311;311... Sir Dexter, demandez-vous, avez-vous déjà montré ces lettres à quelqu'un ? Uniquement à mon meilleur ami, Thomas Malone, répond votre client. J'ai discuté avec lui de la possibilité de retrouver mon neveu lorsque j'ai appris que Robert avait survécu au naufrage du Cassandra. Bien entendu, je lui ai fait lire tous les documents dont je disposais concernant ce garçon. Thomas est mon ami depuis des années, et il connaissait également mon frère. Vous le rencontrerez au déjeuner.;;;;;;;;;;;;;;x;x;;;;;;;G;;;;293;;;;;;;;;;;;;;;;;;;;;;;;;
312;312... Vous soupçonnez le bruit provenant du rez-de- chaussée d'être un stratagème destiné à vous détourner de votre surveillance. Sortant du placard, vous descendez quelques marches de l'escalier en faisant un peu de bruit, puis vous regagnez rapidement et silencieusement votre cachette. Lancez deux dés et ajoutez votre bonus d'Habileté.;;;;;;;;;;;;;;;;;;;;;;;;;;;;De 2 à 7 ;375;De 8 à 12 ;184;;;;;;;;;;;;;;;;;;;;
313;313... Pendant que vous réfléchissez, Malone sort sa pipe et la bourre consciencieusement. Lorsqu'il a terminé le cérémonial de l'allumage, votre décision est prise.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;si vous lui demandez pourquoi il pense qu'on pourrait essayer de supprimer Héritier 3  ;331  ;Sinon  ;411 ;;;;;;;;;;;;;;;;
314;314... Vous relisez la lettre en essayant de déterminer ce qui vous a frappé. Indépendamment du contenu, l'écriture par elle-même semble bizarre. Pourquoi cette lettre a-t-elle attiré votre attention ? ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;si vous pensez que son auteur est Inculte ;"394";si vous pensez que son auteur est Droitier ;"327";si vous pensez que son auteur est Gaucher ;"350";si vous pensez que son auteur est Dotée d'une jolie écriture ;277 ;si elle ne vous inspire aucune réflexion  ;141;;;;;;;;;;
315;315... - Malcolm, commencez-vous en essayant de ne pas l'effaroucher, quand vous avez mis de l'ordre dans la salle de billard, ce soir, pendant le dîner, est-ce qu'il manquait un de ces pistolets de duel ? En posant cette question, vous montrez l'arme du crime. Lancez deux dés et ajoutez votre bonus de Communication.;;;;;;;;;;;;;;;;;;;;;;;;;;;;De 2 à 5 ;145;De 6 à 12 ;436;;;;;;;;;;;;;;;;;;;;
316;316... Après le petit déjeuner, vous relisez vos notes en vous demandant si vous pourriez vous procurer d'autres informations utiles avant l'arrivée de Holmes, le lendemain. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;si vous avez enregistré la Décision 8 mais pas la Décision 10  ;360  ;si vous avez enregistré la Décision 10 mais pas la Décision 8  ;114  ;si vous avez enregistré les deux Décisions 8 et 10  ;480  ;si vous n'avez enregistré aucune de ces deux Décisions  ;178;;;;;;;;;;;;
317;317... Pour en revenir aux choses sérieuses, dit Holmes, j'aimerais que vous nous retrouviez demain matin à la station Baker Street. Mettez des chaussures de marche et des vêtements de sport. Vous allez parcourir des kilomètres avant que cette affaire ne soit réglée.... Sur ces mots, Holmes se lève, vous enjoignant d'un signe de la main de rester assis. Il revient quelques secondes plus tard, après avoir pris dans un tiroir de son bureau un opuscule qu'il vous tend en disant:... Ce sont les règles du golf. Lisez-les soigneusement ce soir, en prêtant particulièrement attention aux articles que j'ai cochés. Ils me paraissent sus- ceptibles de donner des idées à un joueur malhonnête. Si monsieur Gregg triche, il peut s'y prendre de diverses manières. D'après sir Dexter, monsieur Gregg est très à cheval sur le règlement, même pour un tournoi amical. Il faut que nous soyons prêts à l'affronter sur son propre terrain.... Vous rentrez chez vous et vous lisez attentivement l'opuscule. Dans l'ensemble, le règlement correspond à l'idée que vous vous faisiez du jeu : le golf est avant tout une lutte solitaire contre un parcours façonné par la main de l'homme. Du point de départ au point d'arrivée, ce parcours est divisé en tronçons, les trous. Chacun de ces trous va d'une aire de départ, le tee, à un autre trou, au sens strict du terme, où le golfeur, en utilisant ses clubs, qu'il pleuve ou qu'il vente, que le terrain soit sec ou détrempé, tente de faire entrer une balle en jouant un minimum de coups. Bien sûr, chaque trou d'un parcours présente des spécificités. Du tee au petit chapeau qui marque l'emplacement de l'objectif... visé, la distance d'un trou varie entre cent et cinq cent mètres. Vous comprenez mieux maintenant pourquoi Sherlock Holmes vous a conseillé de porter des chaussures de marche : un parcours de golf compte généralement dix-huit trous... pour une distance totale d'environ six mille mètres ! De plus, à moins que votre oncle Watson ne soit un champion, ce qui ne semble pas être l'opinion de son ami Holmes, vous aurez certainement l'occasion, à la recherche d'une balle perdue, d'entrer dans le rough, la bordure d'arbres et de hautes herbes qui s'étend de part et d'autre du fairway, le meilleur terrain de jeu entre le tee et le green, la partie finale du trou, parfaitement tondue et rase, où la balle doit atteindre son but. De toute évidence, vous n'éviterez pas non plus à vos souliers de faire la connaissance des bunkers, ces obstacles de sable semés sur le parcours des joueurs. Vous en savez maintenant assez sur le golf pour vous intéresser à la partie qui opposera demain sir Dexter à monsieur Gregg. La formule de jeu sera celle du matchplay. Dans cette formule, à l'issue de chaque trou, on fait le total des coups frappés par chacun des joueurs. S'il est identique, les deux adversaires partagent le trou. Sinon, celui qui aura frappé le moins de coups gagne le trou. A la fin du parcours, le joueur qui aura gagné le plus grand nombre de trous l'emporte. Sur le livret qu'il vous a confié, Holmes a coché les sept articles suivants :... Article 3 - Le départ de chaque trou du parcours est indiqué par deux marques, symbolisées par des « boules jaunes », qui déterminent une ligne per- pendiculaire à l'axe du terrain. Le joueur devra planter son tee, la pointe de bois qui permet au départ du trou de surélever la balle, entre ces marques. Toute balle frappée en dehors de ces limites de l'aire de départ pourra être récusée par l'adversaire.... Article 23 - Si la balle d'un joueur est touchée ou accidentellement déplacée par un adversaire ou par le caddie ou les clubs d'un adversaire, celui-ci perd le trou. Article 27 - Si l'on découvre, avant qu'aucun des deux adversaires n'ait drivé de la base de départ, que l'un d'eux a joué le trou précédent avec la balle d'un golfeur ne participant pas au match, ce joueur perd le trou.... Article 28 - Si une balle s'égare, son propriétaire perd le trou. Une balle est considérée comme perdue si elle n'est pas retrouvée dans les cinq minutes suivant le commencement des recherches.... Article 35 - Chacun des deux adversaires est autorisé à faire retirer le drapeau qui marque l'emplacement du trou dans lequel la balle doit tomber pendant qu'il s'en approche. Si une balle vient reposer contre le drapeau alors que celui-ci se trouve dans le trou, le joueur est autorisé à retirer le drapeau. Si la balle tombe alors dans le trou, celle-ci sera considérée comme jouée par le coup précédent. Article 36 - Un joueur qui joue avant que la balle de son adversaire n'ait cessé de rouler est pénalisé d un coup.... ... Article 37 - Un joueur n'est pas autorisé à demander conseil, ni à être volontairement renseigné sur le jeu par un mot, un regard ou un geste émanant de quiconque sauf de son propre caddie, sous peine de perdre le trou.... Le lendemain matin, vous retrouvez Holmes et Watson sur le quai du métropolitain et vous vous rendez avec eux à la gare qui dessert le terrain de golf de Woking. Comme toujours, Holmes semble disposé à parler de n'importe quoi, sauf de l'affaire en cours. Une fois à pied d'œuvre, quelle que soit votre opinion sur le golf en tant que sport, vous devez reconnaître que le cadre est délicieux. Le terrain est situé dans une région vallonnée, et le gazon soigneusement tondu des fairways et des greens fait un contraste saisissant avec les bruyères et les arbres qui bordent les links. C'est une belle journée ensoleillée du mois de juin, comme celles qui inspiraient les poèmes de Wordsworth. Sir Dexter et son adversaire, John Gregg, vous attendent au départ du premier trou. Votre client est un homme âgé, trapu, dont l'abondante chevelure et l'épaisse moustache sont également blanches. monsieur Gregg est petit et fluet, glabre avec des cheveux gris. Le caddie de Holmes, un garçon crasseux nommé Alfie, porte les deux sacs que vous avez vus à Baker Street. Celui de Gregg, Joe, est gras et indolent. Celui de sir Dexter, Sandy, âgé pour un caddie, est un garçon svelte au visage morose. Le premier trou est long et dégagé. monsieur Gregg frappe un coup bien dirigé, mais un peu court. Sandy tend alors un drive à sir Dexter et s'apprête à poser la balle sur un tee.;;;;;;x;x;x;;;;x;x;;x;;x;;;;;;;;;;d'Observation;De 2 à 9 ;"231";De 10 à 12 ;497;;;;;;;;;;;;;;;;;;;;
318;318... Lorsque Sandy recule, après avoir posé la balle, vous vous apercevez que, contrairement au règlement, il a planté le tee en avant des marques. ;;;;;;;;;;;;;;;;;x;;;;;;;;;;;;;;;si vous avez enregistré l'Indice A  ;"330";Sinon  enregistrez l'Indice A et ;374;;;;;;;;;;;;;;;;
319;319... - Il est bien évident que, si vous êtes Robert Barnett, vous ne partirez pas, dites- vous doucement. Personne ne le souhaiterait. Mais si vous avez essayé de nous abuser, réfléchissez: cela vaut-il la peine de risquer votre vie ? Je ne parviendrai peut-être pas à identifier le coupable et à l'empêcher de récidiver.;;;;;;;;;;x;;;;;;;;;;;;;;;;;de-Communication;De 2 à 7 ;265;De 8 à 12 ;110;;;;;;;;;;;;;;;;;;;;
320;320... Cousin Dennis entre et s'affale dans un fauteuil.... - Qu'est-ce que vous vous rappelez avoir vu et entendu au moment du coup de... feu ? demandez-vous.... Dennis bâille.... - Pratiquement rien. La détonation m'a réveillé, mais je n'ai pas compris ce qui se passait. Quand j'ai entendu les autres crier et s'agiter dans le corridor, je me suis joint à eux.... Cest tout ? demandez-vous. Vous ne vous souvenez pas, par exemple, de la première porte que vous avez entendue s'ouvrir ou se fermer ?;;;;;;;;;;;;;;;;;;;;;x;;;;;;de-Communication;De 2 à 7 ;440;De 8 à 12 ;154;;;;;;;;;;;;;;;;;;;;
321;321... Vous poursuivez votre chemin jusqu'à l'écurie, où vous trouvez Héritier 1, en bras de chemise, en train de panser un cheval d'aspect assez pataud.... Oh, salut, dit-il aimablement. Je suis venu m'assurer que ce vieux Pompon a tout ce qu'il lui faut. J'avais peur qu'il trouve le temps long, à force de ne pas travailler.... il gratte doucement le museau du cheval qui hennit, et vous bavardez un instant. Votre conversation est brusquement interrompue par un fracas en provenance de la terrasse, suivi d'un cri. Vous courez jusqu'à la terrasse, où vous trouvez Héritier 3 plaqué contre le mur de la maison, tremblant de peur, les yeux fixés sur la balustrade du balcon, au-dessus de sa tête. Une gargouille brisée, qui a dû tomber du balcon, gît à côté de son fauteuil.... On a essayé de me tuer! hoquette-t-il en vous apercevant.... Vous avez effectivement l'impression que quelqu'un a volontairement poussé la gargouille. ;x;;x;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;si vous avez enregistré l'Indice Y  ;181  ;Sinon  ;326;;;;;;;;;;;;;;;;
322;322... La position de sa balle permet à Gregg d'atteindre le green, alors que le deuxième coup de sir Dexter est trop court. Résultat : monsieur Gregg gagne le onzième coup et compte désormais deux trous d'avance. Les adversaires partagent le douzième trou en parvenant à conserver leur concentration, alors que Holmes et Watson font une surprenante démonstration de coups manqués. Puis, au départ du treizième trou, Gregg expédie une fois de plus sa balle dans le rough. Celles de Holmes, Watson et sir Dexter sont toutes trois retombées du côté opposé du trou et vont peut-être avoir besoin d'un peu d'aide. ;;;;;;;x;;;;;;;;x;;;;;;;;;;;;d'Intuition;De 2 à 7 ;260;De 8 à 12 ;300;;;;;;;;;;;;;;;;;;;;
323;323... Vous sortez du placard et vous descendez l'escalier sur la pointe des pieds. Au rez-de-chaussée, vous apercevez de la lumière sous la porte du fumoir. Vous ouvrez aussitôt cette porte et vous jetez un coup d'œil dans la pièce. Cousin Dennis se retourne, un livre à la main, et vous regarde avec étonnement.... Oh, je suis désolé. Je ne voulais pas réveiller qui que ce soit, dit-il calmement. Qu'est-ce que vous faites là ? demandez-vous.... Je n'arrivais pas à m'endormir, explique-t-il. Comme j'avais laissé ce livre ici après le dîner, je suis descendu le chercher.... A ce moment-là, vous entendez un coup de feu. Vous vous ruez dans l'escalier que vous grimpez quatre à quatre, Dennis sur vos talons. Lorsque vous atteignez le palier du premier, tout le monde est massé devant la porte d'Héritier 3, jacassant à qui mieux mieux... tout le monde sauf Héritier 3.... Ah, vous voilà, dit sir Dexter. Voulez-vous regarder chez Héritier 3 si tout va bien ? J'empêcherai les autres d'entrer.... Vous pénétrez dans la chambre, vous allumez une lampe prés de la porte et vous regardez le lit. Héritier 3 est là, couché sur le côté, apparemment endormi. Un examen plus attentif révèle que le pauvre diable est mort. Il a été tué d'une balle ! Vous retournez dans le corridor, où vous annoncez la nouvelle à sir Dexter. Il ordonne à tous les autres de regagner leurs chambres respectives, de s'habiller et de se préparer à être interrogés. Vous préparez un télégramme pour Sherlock Holmes afin de l'informer du crime. ;;;x;;;x;;;;;;;;;x;;;;;;x;;;5;;422;;;;;;;;;;;;;;;;;;;;;;;;;
324;324... En repensant aux deux hommes assis dans le petit salon, vous vous rendez brusquement compte que le ton de la conversation s'est modifié aussitôt qu'ils ont remarqué votre présence. Ce qui était apparemment une discussion serrée, presque vive, s'est soudain transformé en causerie à bâtons rompus. Auraient-ils craint que vous n'entendiez ce qu'ils se disaient ?;;;;;;;;;;;;;;;;;;;;;;;7;;;246;;;;;;;;;;;;;;;;;;;;;;;;;
325;325... Lorsque vous aviez douze ans, votre grand-père vous a envoyé un livre en cadeau. De quel ouvrage s'agissait-il ?... Vous avez fait des recherches approfondies, constatc-t-il. Le livre en question était Cinq Semaines en ballon, de Jules Verne. ;;;;;;;;;;;;;;;;;;;;;;W;;;;;;;;;;si vous insistez  ;272  ;Sinon  ;Questionnaire ;;;;;;;;;;;;;;;;
326;326... Vous vous attardez sur le balcon situé au bout du couloir. Ce balcon, qui s'étend sur toute la largeur de la maison, est ceinturé d'un muret de pierre haut d'un mètre environ, décoré d'une série de gargouilles espacées de deux mètres. En vous approchant de ce garde-fou, vous découvrez une belle vue sur la Tamise. Au-dessous du balcon, une terrasse dallée borde la maison. Héritier 3 y est allongé sur un fauteuil, apparemment endormi dans la lumière déclinante de la fin d'après-midi. Avant de rentrer dans la maison, vous jetez un regard circulaire. ;;;x;;;;;;;;;;;;;;;;;;;;;;;;d'Observation;De 2 à 9 ;492 D;De 10 à 12 ;"216";;;;;;;;;;;;;;;;;;;;
327;327... En examinant l'écriture, vous estimez que l'héritier doit être droitier, et vous vous félicitez intérieurement de ce renseignement qui peut se révéler utile.;;;;;;;;;;;;;;;;;;;;;;;36;;;473;;;;;;;;;;;;;;;;;;;;;;;;;
328;328... Sir Henry vous prend pour un cambrioleur et tire. Votre enquête est (brutalement) terminée.;;;;;;;;;;;;;;;;;;;;;;;;;;#VALEUR!;;;;;;;;;;;;;;;;;;;;;;;;;
329;329... Aussitôt après le coup de feu, demandez-vous à Héritier 2, avez-vous entendu une porte se fermer et se rouvrir?... Il réfléchit un instant avant de répondre :... La détonation m'avait fait sauter du lit et, à ce moment-là, j'ai entendu une porte claquer puis se rouvrir immédiatement. On aurait dit que quelqu'un entrait dans une chambre, fermait la porte, pivotait sur ses talons et ressortait.... Pouvez-vous préciser de quelle chambre il s'agissait ? poursuivez-vous.... De celle de mon voisin de droite, répond aussitôt Héritier 2. La chambre de Charles. J'en suis certain. ;;x;;;;;;;;;;;;;;;;;;x;;CC;;;;461;;;;;;;;;;;;;;;;;;;;;;;;;
330;330... Vous vous demandez où Sandy veut en venir. Cela n'aidera en rien sir Dexter de gagner quelques centimètres, et cela risque de lui causer du tort si Gregg s'en aperçoit et l'oblige à rejouer un coup réussi. Et pourtant, vous avez vu à deux reprises le caddie de sir Dexter planter le tee d'une façon contraire au règlement.;;;;;;;;;;;;;;;x;;x;;;;;C;;;;374;;;;;;;;;;;;;;;;;;;;;;;;;
331;331... Pourquoi essaierait-on de tuer Héritier 3 ? demandez-vous.... Le mobile est évident, répond Malone. L'un des cousins de sir Dexter croit qu'Héritier 3 est le vrai Robert Barnett. En l'éliminant, il garantit sa part d'héritage. Franchement, Dexter, comme je vous l'ai déjà dit, vous devriez déclarer sans plus tarder qu'Héritier 3 est votre véritable héritier. Cela mettrait fin à toutes ces complications.... Et comme je vous l'ai déjà répondu, rétorque sir Dexter, je ne prendrai aucune décision avant d'être absolument sûr de mon fait.;;;x;;;;;;;x;;;;;x;;;;;;;;;;;;;;;;;si vous avez enregistré l'Indice Q  ;278  ;Sinon  ;411 ;;;;;;;;;;;;;;;;
332;332... Comment espérez-vous nous faire croire que vous êtes l'héritier? dites-vous sèchement. Vous n'avez pas fourni une seule réponse appropriée aux questions que je vous ai posées.... Je croyais que vous ne deviez accuser personne, intervient sir Dexter.... En ce qui me concerne, avoue Héritier 5, il a bien fait. De toute façon, je n'aurais jamais dû me lancer dans cette histoire.... Qu'est-ce qui vous a fait croire que vous pourriez vous en tirer? questionnez- vous en vous demandant combien de temps il va encore vous faire perdre.... Eh bien, je connaissais le véritable héritier, monsieur. Celui que vous appelez Héritiez 3, sir Dexter. J'ai cru qu'il m'en avait appris suffisamment long pour que je puisse donner le change mais, visiblement,je n en savais pas assez Pendant un instant, l'homme enfouit sa tête dans ses mains, puis sir Dexter dit :si vous restez ici et si vous ne racontez a aucun des autres le résultat de cet entretien, je ne porterai pas plainte contre vous pour usurpation d'identité. L'imposteur s'empresse d'accepter la proposition de sir Dexter. ;;;;;x;;;;;;;;;;x;;;;;;;H;;;;217;;;;;;;;;;;;;;;;;;;;;;;;;
333;333... Vous expliquez ce que vous avez vu mais, lorsque vous avez terminé, Holmes paraît déçu.... Vous avez recueilli quelques indices, reconnaît-il, mais pas suffisamment.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;si vous recommencez votre enquête  ;317  ;si vous préférez entendre l'explication de Holmes  ;504 ;;;;;;;;;;;;;;;;
334;334... Il se peut que vous ayez raison, dites-vous lentement. Si Robert s'attendait à recevoir un livre inachevé, une version complétée de l'ouvrage aurait été pour lui une surprise et une joie. Convaincu d'avoir appris tout ce que cette lettre pouvait vous révéler, vous la joignez à la pile de celles que vous avez déjà lues.;;;;;;;;;;;;;;;;;;;;;;;;;;127;;;;;;;;;;;;;;;;;;;;;;;;;
335;335... Et comment que j'en suis sûr ! riposte-t-il avec humeur. C'est le seul cadeau qu'il m'ait jamais envoyé.;;;;;;;;;;;;;;;;;;;;;;;;;;Questionnaire;;;;;;;;;;;;;;;;;;;;;;;;;
336;336... Vous examinez silencieusement les deux cousins en vous demandant s'il est préférable de les confronter de but en blanc à la preuve que vous détenez ou de leur poser au préalable d'autres questions d'ordre général.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;si vous les accusez d'emblée  ;295  ;si vous leur demandez ce qu'ils faisaient au moment de l'accident  ;224 ;;;;;;;;;;;;;;;;
337;337... L'enthousiasme du gamin semble assez surprenant, dites-vous. Aurait-il forcé la note pour faire plaisir à son grand-père ?... Sir Dexter secoue négativement la tête :... Non, n'essayez pas de faire dire à cette lettre ce qui ne s'y trouve pas.;;;;;;;;;;;;;;;x;;;;;;;;;;;179;;;;;;;;;;;;;;;;;;;;;;;;;
338;338... Vous prenez congé de sir Dexter et de Gilmer, vous rassemblez vos notes et vous les emportez dans votre chambre. Le problème se présente sous deux aspects. Qui est l'agresseur d'Héritier 3 ? Fera-t-il une seconde tentative durant la nuit ? Faut-il surveiller la chambre d'Héritier 3 ? Le risque d'une seconde attaque est-il trop réduit pour justifier l'épreuve d'une nuit blanche?;;;x;;;;;;;;;;;;x;;;;;;;;;;;;;;;;;si vous allez vous coucher  ;340  ;si vous essayez de surveiller la chambre d'Héritier 3  ;383 ;;;;;;;;;;;;;;;;
339;339... Vous vous apercevez que vous n'avez pas terminé la lettre du capitaine en second et vous lisez le reste. Un paragraphe semble fournir un renseignement précieux :... « J'hésite à m'étendre sur mon rôle, mais je pense que je dois vous décrire le sauvetage de votre petit- fils. Je craignais qu'il ne fût coincé dans la cabine du médecin où il aimait aller lire. Quand j'ai atteint la coursive conduisant à cette cabine, je l'ai trouvée bouchée par des décombres dont certains avaient pris feu. Heureusement, je suis parvenu à me frayer un passage. L'eau bouillonnante dans laquelle je pataugeais m'a finalement aidé car, grâce à elle, j'ai pu éteindre les poutres enflammées. Ma supposition s'est révélée exacte : j'ai trouvé votre petit- fils dans la cabine du médecin. »;;;;;;;;;;;;;;;;;;;;;;I;;;;142;;;;;;;;;;;;;;;;;;;;;;;;;
340;340... Persuadé que l'agresseur ne s'attaquera pas une seconde fois à Héritier 3, vous allez vous coucher et vous dormez bientôt à poings fermés.;;;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;si vous avez enregistré la Décision 22  ;434  ;Sinon  ;437;;;;;;;;;;;;;;;;
341;341... Holmes arrache le revolver de la main tremblante qui le braquait sur lui.... Le diable vous emporte, monsieur ! s'écrie Norton Votre enquête est terminée.;;;;;;;;;;;;;;;;;;;;;;;;;;#VALEUR!;;;;;;;;;;;;;;;;;;;;;;;;;
342;342... J'ai eu de la chance, monsieur, répond aussitôt Héritier 1. Le patron a compris mon problème, et il m'a laissé le temps d'apprendre. Au début, je soignais les chevaux et je ne conduisais que pour des courses allant d'un point déterminé à un autre. Mais je suis vite parvenu à m'y retrouver dans la ville.;x;;;;;;;;;;;;;;;;;;;;;;;;;361;;;;;;;;;;;;;;;;;;;;;;;;;
